Date,Crime Type,Crime Description,District,Ward,Latitude,Longitude,Location,Arrest,Year
2016-11-07 19:30:00,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,10.0,22.0,41.849045571,-87.708829783,"(41.849045571, -87.708829783)",False,2016
2016-05-12 18:46:00,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,3.0,5.0,41.772877756999996,-87.58016425299999,"(41.772877757, -87.580164253)",False,2016
2016-07-30 22:00:00,ROBBERY,ARMED: HANDGUN,4.0,8.0,41.744093932,-87.594707324,"(41.744093932, -87.594707324)",False,2016
2016-06-09 16:00:00,THEFT,OVER $500,20.0,46.0,41.974678235,-87.65496391799999,"(41.974678235, -87.654963918)",False,2016
2016-06-24 13:30:00,CRIMINAL DAMAGE,TO PROPERTY,15.0,37.0,41.897604611999995,-87.75812004,"(41.897604612, -87.75812004)",True,2016
2016-05-19 23:00:00,CRIMINAL DAMAGE,TO VEHICLE,14.0,35.0,41.922416744,-87.69850963299999,"(41.922416744, -87.698509633)",False,2016
2016-11-08 09:00:00,OTHER OFFENSE,TELEPHONE THREAT,8.0,18.0,41.7454333,-87.703488135,"(41.7454333, -87.703488135)",False,2016
2016-07-16 16:00:00,ASSAULT,SIMPLE,8.0,18.0,41.751158354,-87.68287668100001,"(41.751158354, -87.682876681)",False,2016
2016-02-19 22:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,25.0,30.0,41.937521982,-87.76523720799999,"(41.937521982, -87.765237208)",False,2016
2016-09-12 08:15:00,THEFT,OVER $500,10.0,24.0,41.854389084,-87.71755059200001,"(41.854389084, -87.717550592)",False,2016
2016-05-27 21:00:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,8.0,14.0,41.788098755,-87.701453609,"(41.788098755, -87.701453609)",False,2016
2016-07-15 13:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,19.0,46.0,41.955918057,-87.649740161,"(41.955918057, -87.649740161)",False,2016
2016-05-14 12:55:00,ASSAULT,AGGRAVATED: HANDGUN,6.0,21.0,41.723507001,-87.627149609,"(41.723507001, -87.627149609)",False,2016
2016-06-19 21:46:00,BATTERY,SIMPLE,11.0,27.0,41.890009808,-87.712008113,"(41.890009808, -87.712008113)",False,2016
2016-07-20 19:45:00,THEFT,OVER $500,14.0,1.0,41.911083315999996,-87.68967974899999,"(41.911083316, -87.689679749)",False,2016
2016-12-08 14:24:00,THEFT,RETAIL THEFT,8.0,15.0,41.778340981,-87.703122242,"(41.778340981, -87.703122242)",True,2016
2016-09-29 09:00:00,DECEPTIVE PRACTICE,BOGUS CHECK,8.0,13.0,41.780802871999995,-87.769163443,"(41.780802872, -87.769163443)",False,2016
2016-07-06 19:30:00,ASSAULT,SIMPLE,11.0,27.0,41.893621863,-87.716707434,"(41.893621863, -87.716707434)",False,2016
2016-12-28 19:26:00,ROBBERY,ARMED: HANDGUN,11.0,27.0,41.900875204,-87.722929991,"(41.900875204, -87.722929991)",False,2016
2016-11-13 09:30:00,CRIMINAL DAMAGE,TO VEHICLE,24.0,50.0,42.004769643,-87.70385066600001,"(42.004769643, -87.703850666)",False,2016
2016-12-22 01:50:00,ROBBERY,ARMED: HANDGUN,3.0,5.0,41.77302129,-87.574036742,"(41.77302129, -87.574036742)",False,2016
2016-06-03 09:59:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,6.0,21.0,41.744703128000005,-87.645085294,"(41.744703128, -87.645085294)",False,2016
2016-07-16 01:35:00,CRIMINAL DAMAGE,TO VEHICLE,9.0,11.0,41.83799308,-87.65025901899999,"(41.83799308, -87.650259019)",False,2016
2016-12-02 11:15:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,15.0,28.0,41.88005957,-87.753540414,"(41.88005957, -87.753540414)",True,2016
2016-03-15 17:39:00,THEFT,RETAIL THEFT,6.0,6.0,41.736491541,-87.61538551299999,"(41.736491541, -87.615385513)",False,2016
2016-02-09 11:30:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,22.0,34.0,41.694652824,-87.646102461,"(41.694652824, -87.646102461)",False,2016
2016-01-04 13:00:00,THEFT,OVER $500,12.0,2.0,41.88198103,-87.697628445,"(41.88198103, -87.697628445)",False,2016
2016-12-13 10:57:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,3.0,5.0,41.767798232,-87.57144805600001,"(41.767798232, -87.571448056)",True,2016
2016-02-18 08:01:00,THEFT,$500 AND UNDER,18.0,27.0,41.897395617,-87.63618656,"(41.897395617, -87.63618656)",False,2016
2016-06-01 22:15:00,NARCOTICS,POSS: HEROIN(WHITE),11.0,24.0,41.866225191,-87.721167065,"(41.866225191, -87.721167065)",True,2016
2016-04-02 07:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,12.0,2.0,41.86645523,-87.666381559,"(41.86645523, -87.666381559)",False,2016
2016-10-02 12:54:00,BATTERY,DOMESTIC BATTERY SIMPLE,12.0,25.0,41.857305123,-87.654076727,"(41.857305123, -87.654076727)",False,2016
2016-11-29 05:20:00,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,9.0,16.0,41.800487739,-87.66719075700001,"(41.800487739, -87.667190757)",False,2016
2016-08-10 12:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,6.0,8.0,41.748571991999995,-87.60146844399999,"(41.748571992, -87.601468444)",False,2016
2016-01-31 00:35:00,THEFT,$500 AND UNDER,7.0,6.0,41.770227581,-87.62829069799999,"(41.770227581, -87.628290698)",False,2016
2016-09-18 22:20:00,BATTERY,SIMPLE,11.0,28.0,41.867440614,-87.698370952,"(41.867440614, -87.698370952)",False,2016
2016-06-20 10:50:00,BATTERY,SIMPLE,4.0,10.0,41.725508907,-87.549470108,"(41.725508907, -87.549470108)",False,2016
2016-04-21 10:30:00,CRIMINAL DAMAGE,TO PROPERTY,24.0,50.0,42.005913686999996,-87.690921295,"(42.005913687, -87.690921295)",False,2016
2016-07-31 23:25:00,BATTERY,DOMESTIC BATTERY SIMPLE,1.0,42.0,41.887384761,-87.62455074200001,"(41.887384761, -87.624550742)",False,2016
2016-11-21 04:30:00,ROBBERY,STRONGARM - NO WEAPON,25.0,31.0,41.93111804,-87.749046762,"(41.93111804, -87.749046762)",False,2016
2016-05-03 07:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,8.0,15.0,41.77984007,-87.706762932,"(41.77984007, -87.706762932)",False,2016
2016-02-03 17:30:00,THEFT,OVER $500,18.0,42.0,41.892575752,-87.62170937100001,"(41.892575752, -87.621709371)",False,2016
2016-11-19 03:30:00,THEFT,OVER $500,17.0,33.0,41.961151213,-87.711515999,"(41.961151213, -87.711515999)",False,2016
2016-11-17 19:30:00,ASSAULT,SIMPLE,24.0,50.0,41.997736700000004,-87.68957615,"(41.9977367, -87.68957615)",False,2016
2016-08-22 17:45:00,ASSAULT,AGGRAVATED: HANDGUN,22.0,21.0,41.735168083000005,-87.660619115,"(41.735168083, -87.660619115)",False,2016
2016-06-23 05:55:00,NARCOTICS,POSS: HEROIN(WHITE),20.0,46.0,41.972367264,-87.65490386100001,"(41.972367264, -87.654903861)",True,2016
2016-04-17 08:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,2.0,4.0,41.802499513,-87.586041451,"(41.802499513, -87.586041451)",True,2016
2016-07-11 03:23:00,THEFT,OVER $500,15.0,37.0,41.899238335999996,-87.75447626399999,"(41.899238336, -87.754476264)",False,2016
2016-10-02 18:26:00,CRIMINAL DAMAGE,TO VEHICLE,5.0,34.0,41.697765205,-87.628035475,"(41.697765205, -87.628035475)",False,2016
2016-09-27 10:30:00,CRIMINAL TRESPASS,TO RESIDENCE,15.0,29.0,41.8745859,-87.754849309,"(41.8745859, -87.754849309)",True,2016
2016-10-23 16:10:00,CRIMINAL DAMAGE,TO VEHICLE,10.0,25.0,41.84614372,-87.67567984899999,"(41.84614372, -87.675679849)",False,2016
2016-09-20 17:00:00,THEFT,RETAIL THEFT,8.0,14.0,41.80169033,-87.703792065,"(41.80169033, -87.703792065)",True,2016
2016-08-31 18:00:00,BATTERY,SIMPLE,12.0,27.0,41.893380852,-87.664808665,"(41.893380852, -87.664808665)",False,2016
2016-09-10 08:00:00,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,12.0,25.0,41.856011155,-87.645537664,"(41.856011155, -87.645537664)",False,2016
2016-06-25 23:10:00,NARCOTICS,POSS: HALLUCINOGENS,19.0,44.0,41.949017864,-87.65601169600001,"(41.949017864, -87.656011696)",True,2016
2016-11-11 15:30:00,CRIMINAL TRESPASS,TO LAND,8.0,18.0,41.764151886,-87.683229302,"(41.764151886, -87.683229302)",True,2016
2016-02-18 00:00:00,THEFT,FROM BUILDING,20.0,48.0,41.989297472,-87.660245336,"(41.989297472, -87.660245336)",False,2016
2016-05-10 22:52:00,ARSON,BY FIRE,9.0,12.0,41.809334959,-87.68536231,"(41.809334959, -87.68536231)",False,2016
2016-05-27 11:18:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,16.0,45.0,41.972926965999996,-87.783085504,"(41.972926966, -87.783085504)",False,2016
2016-08-01 22:06:00,BATTERY,DOMESTIC BATTERY SIMPLE,17.0,33.0,41.967180010999996,-87.720661134,"(41.967180011, -87.720661134)",True,2016
2016-12-26 20:45:00,BATTERY,SIMPLE,9.0,12.0,41.830176645,-87.69054227299999,"(41.830176645, -87.690542273)",False,2016
2016-09-08 00:01:00,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,11.0,27.0,41.89254291,-87.71866807200001,"(41.89254291, -87.718668072)",True,2016
2016-10-10 14:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,8.0,15.0,41.779245661,-87.68422443799999,"(41.779245661, -87.684224438)",False,2016
2016-04-02 22:34:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,24.0,50.0,42.015716284,-87.69888159799999,"(42.015716284, -87.698881598)",True,2016
2016-11-29 16:10:00,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,14.0,1.0,41.924902059000004,-87.68751245899999,"(41.924902059, -87.687512459)",False,2016
2016-04-25 11:45:00,BURGLARY,ATTEMPT FORCIBLE ENTRY,6.0,21.0,41.74963393,-87.659782818,"(41.74963393, -87.659782818)",False,2016
2016-06-19 13:30:00,ASSAULT,SIMPLE,11.0,28.0,41.878890725,-87.72389936299999,"(41.878890725, -87.723899363)",False,2016
2016-05-30 17:25:00,BATTERY,DOMESTIC BATTERY SIMPLE,7.0,17.0,41.769528572,-87.665157722,"(41.769528572, -87.665157722)",False,2016
2016-12-29 22:45:00,BURGLARY,UNLAWFUL ENTRY,25.0,31.0,41.927737396,-87.75943327700001,"(41.927737396, -87.759433277)",False,2016
2016-08-17 05:12:00,CRIMINAL TRESPASS,TO LAND,1.0,42.0,41.879393185,-87.632992969,"(41.879393185, -87.632992969)",False,2016
2016-08-30 13:37:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,4.0,8.0,41.742158034,-87.56852306799999,"(41.742158034, -87.568523068)",False,2016
2016-04-27 14:45:00,ASSAULT,SIMPLE,20.0,48.0,41.970631065999996,-87.65971378799999,"(41.970631066, -87.659713788)",False,2016
2016-12-01 18:40:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,7.0,16.0,41.777147356,-87.65079142299999,"(41.777147356, -87.650791423)",False,2016
2016-09-20 08:30:00,ASSAULT,SIMPLE,8.0,14.0,41.810757417,-87.732483449,"(41.810757417, -87.732483449)",True,2016
2016-12-15 21:42:00,NARCOTICS,POSS: CRACK,11.0,28.0,41.881913657,-87.73673068,"(41.881913657, -87.73673068)",True,2016
2016-05-13 21:45:00,OTHER OFFENSE,TELEPHONE THREAT,4.0,7.0,41.729461483,-87.562156341,"(41.729461483, -87.562156341)",False,2016
2016-06-07 23:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,25.0,29.0,41.931734111,-87.782065213,"(41.931734111, -87.782065213)",False,2016
2016-01-29 20:00:00,THEFT,$500 AND UNDER,14.0,32.0,41.910962486,-87.66234009899999,"(41.910962486, -87.662340099)",False,2016
2016-08-09 02:15:00,CRIMINAL DAMAGE,TO PROPERTY,6.0,8.0,41.735755265,-87.603497191,"(41.735755265, -87.603497191)",False,2016
2016-02-29 10:30:00,BATTERY,SIMPLE,12.0,27.0,41.885690030999996,-87.693948644,"(41.885690031, -87.693948644)",False,2016
2016-07-18 16:30:00,THEFT,RETAIL THEFT,25.0,31.0,41.931582515,-87.742747165,"(41.931582515, -87.742747165)",False,2016
2016-06-05 08:55:00,BATTERY,DOMESTIC BATTERY SIMPLE,5.0,9.0,41.705677781999995,-87.600944364,"(41.705677782, -87.600944364)",False,2016
2016-05-24 13:58:00,THEFT,RETAIL THEFT,1.0,42.0,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",True,2016
2016-07-28 16:35:00,ROBBERY,AGGRAVATED,1.0,2.0,41.87541334,-87.635133029,"(41.87541334, -87.635133029)",False,2016
2016-01-14 09:35:00,ASSAULT,PRO EMP HANDS NO/MIN INJURY,12.0,1.0,41.899065363000005,-87.66737569899999,"(41.899065363, -87.667375699)",False,2016
2016-03-06 14:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,16.0,41.0,41.973771478,-87.842226779,"(41.973771478, -87.842226779)",False,2016
2016-02-28 19:34:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,24.0,49.0,42.021148228,-87.669971175,"(42.021148228, -87.669971175)",False,2016
2016-11-05 22:00:00,CRIMINAL DAMAGE,TO VEHICLE,14.0,1.0,41.907154073,-87.676681465,"(41.907154073, -87.676681465)",False,2016
2016-11-10 15:30:00,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,20.0,40.0,41.981908516,-87.69061464200001,"(41.981908516, -87.690614642)",False,2016
2016-10-11 12:01:00,BATTERY,DOMESTIC BATTERY SIMPLE,3.0,20.0,41.781620976999996,-87.60960994,"(41.781620977, -87.60960994)",False,2016
2016-03-01 09:30:00,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,11.0,27.0,41.899592610999996,-87.723768679,"(41.899592611, -87.723768679)",False,2016
2016-06-20 20:35:00,BATTERY,SIMPLE,8.0,18.0,41.748201953,-87.688091884,"(41.748201953, -87.688091884)",False,2016
2016-05-10 11:30:00,PUBLIC PEACE VIOLATION,ARSON THREAT,25.0,31.0,41.931042314,-87.746574166,"(41.931042314, -87.746574166)",False,2016
2016-04-21 23:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,11.0,28.0,41.876571205,-87.72068646299999,"(41.876571205, -87.720686463)",False,2016
2016-03-08 10:30:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,16.0,41.0,42.017317514,-87.806571373,"(42.017317514, -87.806571373)",True,2016
2016-02-23 04:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,3.0,20.0,41.776190615,-87.607093691,"(41.776190615, -87.607093691)",False,2016
2016-09-25 09:31:00,THEFT,$500 AND UNDER,2.0,3.0,41.814246965,-87.62134455200001,"(41.814246965, -87.621344552)",False,2016
2016-11-09 12:36:00,BURGLARY,FORCIBLE ENTRY,4.0,10.0,41.742577856,-87.552197589,"(41.742577856, -87.552197589)",False,2016
2016-08-21 02:15:00,CRIMINAL DAMAGE,TO PROPERTY,5.0,9.0,41.666563743000005,-87.628302922,"(41.666563743, -87.628302922)",False,2016
2016-11-23 10:00:00,THEFT,$500 AND UNDER,24.0,40.0,41.992387113,-87.681106884,"(41.992387113, -87.681106884)",False,2016
2016-09-16 20:30:00,CRIMINAL DAMAGE,TO VEHICLE,25.0,30.0,41.936346601,-87.72438173799999,"(41.936346601, -87.724381738)",False,2016
2016-06-14 18:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,9.0,12.0,41.818447852,-87.694518911,"(41.818447852, -87.694518911)",False,2016
2016-06-11 12:00:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,8.0,15.0,41.767397559,-87.68453816600001,"(41.767397559, -87.684538166)",False,2016
2016-07-07 11:30:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,6.0,21.0,41.744925379,-87.66130511200001,"(41.744925379, -87.661305112)",False,2016
2016-07-22 23:00:00,ASSAULT,AGGRAVATED: HANDGUN,2.0,3.0,41.821441875,-87.619925765,"(41.821441875, -87.619925765)",False,2016
2016-06-02 20:00:00,THEFT,$500 AND UNDER,14.0,35.0,41.926296467,-87.702880861,"(41.926296467, -87.702880861)",False,2016
2016-01-08 22:30:00,CRIMINAL DAMAGE,TO VEHICLE,14.0,1.0,41.928822325,-87.687781609,"(41.928822325, -87.687781609)",False,2016
2016-11-30 20:26:00,CRIMINAL DAMAGE,TO PROPERTY,22.0,34.0,41.710575744,-87.642039734,"(41.710575744, -87.642039734)",False,2016
2016-09-05 11:10:00,BATTERY,DOMESTIC BATTERY SIMPLE,6.0,17.0,41.74979006,-87.640351199,"(41.74979006, -87.640351199)",False,2016
2016-10-22 11:55:00,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,15.0,37.0,41.889741913,-87.765198001,"(41.889741913, -87.765198001)",False,2016
2016-03-29 18:00:00,THEFT,$500 AND UNDER,20.0,47.0,41.972978827,-87.692076105,"(41.972978827, -87.692076105)",False,2016
2016-08-29 02:13:00,BURGLARY,ATTEMPT FORCIBLE ENTRY,19.0,44.0,41.939897694,-87.654887948,"(41.939897694, -87.654887948)",False,2016
2016-09-04 05:30:00,THEFT,FROM BUILDING,19.0,44.0,41.943624283000005,-87.648868025,"(41.943624283, -87.648868025)",False,2016
2016-04-21 21:40:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,10.0,22.0,41.841854585,-87.724485805,"(41.841854585, -87.724485805)",True,2016
2016-11-09 12:30:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,8.0,14.0,41.79117103,-87.70471274799999,"(41.79117103, -87.704712748)",False,2016
2016-02-20 21:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,4.0,7.0,41.75839836,-87.563935771,"(41.75839836, -87.563935771)",False,2016
2016-08-03 05:45:00,ROBBERY,STRONGARM - NO WEAPON,7.0,15.0,41.775378785,-87.66410715399999,"(41.775378785, -87.664107154)",False,2016
2016-03-27 20:26:00,BATTERY,DOMESTIC BATTERY SIMPLE,6.0,6.0,41.727468277,-87.608397346,"(41.727468277, -87.608397346)",False,2016
2016-11-18 19:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,9.0,3.0,41.808723631999996,-87.655980364,"(41.808723632, -87.655980364)",True,2016
2016-07-04 10:00:00,CRIMINAL DAMAGE,TO PROPERTY,8.0,13.0,41.776175447,-87.765156555,"(41.776175447, -87.765156555)",False,2016
2016-05-25 14:05:00,BATTERY,SIMPLE,25.0,35.0,41.922027285,-87.72180980600001,"(41.922027285, -87.721809806)",False,2016
2016-05-09 07:51:00,ASSAULT,SIMPLE,11.0,27.0,41.894459328,-87.716284339,"(41.894459328, -87.716284339)",True,2016
2016-03-06 15:10:00,BATTERY,SIMPLE,10.0,24.0,41.853203765,-87.724796627,"(41.853203765, -87.724796627)",False,2016
2016-07-22 10:00:00,CRIMINAL DAMAGE,TO VEHICLE,8.0,13.0,41.770599465,-87.71374464700001,"(41.770599465, -87.713744647)",False,2016
2016-12-26 20:10:00,BURGLARY,UNLAWFUL ENTRY,5.0,9.0,41.657321145,-87.606333884,"(41.657321145, -87.606333884)",True,2016
2016-11-07 20:00:00,THEFT,OVER $500,24.0,49.0,42.015410395,-87.66811727700001,"(42.015410395, -87.668117277)",False,2016
2016-01-28 19:46:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,4.0,8.0,41.730513639,-87.58388692,"(41.730513639, -87.58388692)",False,2016
2016-10-04 23:30:00,HOMICIDE,FIRST DEGREE MURDER,6.0,6.0,41.753999593,-87.616605079,"(41.753999593, -87.616605079)",False,2016
2016-12-26 18:00:00,BATTERY,SIMPLE,6.0,21.0,41.749880266,-87.663426578,"(41.749880266, -87.663426578)",False,2016
2016-05-04 00:30:00,THEFT,ATTEMPT THEFT,1.0,2.0,41.875272573000004,-87.62425131399999,"(41.875272573, -87.624251314)",False,2016
2016-04-17 19:50:00,THEFT,RETAIL THEFT,1.0,42.0,41.886012928,-87.62950531799999,"(41.886012928, -87.629505318)",True,2016
2016-01-02 16:08:00,CRIMINAL TRESPASS,TO LAND,8.0,18.0,41.749876545,-87.682838316,"(41.749876545, -87.682838316)",True,2016
2016-02-10 16:45:00,BATTERY,SIMPLE,4.0,10.0,41.689578963,-87.537696276,"(41.689578963, -87.537696276)",False,2016
2016-06-06 10:56:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,15.0,28.0,41.888342081,-87.765144298,"(41.888342081, -87.765144298)",False,2016
2016-04-05 11:25:00,ASSAULT,SIMPLE,16.0,38.0,41.95861947,-87.770237549,"(41.95861947, -87.770237549)",False,2016
2016-07-04 18:38:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),11.0,28.0,41.867671357,-87.69593454299999,"(41.867671357, -87.695934543)",True,2016
2016-03-15 04:12:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,6.0,6.0,41.736472448,-87.616723046,"(41.736472448, -87.616723046)",False,2016
2016-08-15 09:00:00,DECEPTIVE PRACTICE,FORGERY,22.0,34.0,41.691574046999996,-87.64478785700001,"(41.691574047, -87.644787857)",False,2016
2016-01-03 13:17:00,HOMICIDE,FIRST DEGREE MURDER,3.0,20.0,41.780155491,-87.586451255,"(41.780155491, -87.586451255)",False,2016
2016-09-28 00:02:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,6.0,8.0,41.743503863,-87.60501807,"(41.743503863, -87.60501807)",True,2016
2016-09-08 10:45:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,25.0,31.0,41.917722903000005,-87.752181854,"(41.917722903, -87.752181854)",True,2016
2016-10-20 13:30:00,ASSAULT,SIMPLE,3.0,5.0,41.774214482,-87.5903182,"(41.774214482, -87.5903182)",False,2016
2016-06-15 16:00:00,THEFT,OVER $500,1.0,4.0,41.845345060999996,-87.620471366,"(41.845345061, -87.620471366)",False,2016
2016-05-02 11:07:00,THEFT,RETAIL THEFT,5.0,9.0,41.695982095,-87.59665314200001,"(41.695982095, -87.596653142)",True,2016
2016-11-14 09:00:00,THEFT,$500 AND UNDER,3.0,20.0,41.783455232,-87.613274211,"(41.783455232, -87.613274211)",False,2016
2016-04-01 15:00:00,THEFT,FROM BUILDING,1.0,42.0,41.88446517,-87.634446911,"(41.88446517, -87.634446911)",False,2016
2016-07-10 07:00:00,CRIMINAL DAMAGE,TO VEHICLE,16.0,45.0,41.954150194,-87.752273826,"(41.954150194, -87.752273826)",False,2016
2016-05-18 02:28:00,BATTERY,DOMESTIC BATTERY SIMPLE,25.0,31.0,41.928799559,-87.72689364600001,"(41.928799559, -87.726893646)",True,2016
2016-01-12 19:00:00,THEFT,FROM BUILDING,2.0,4.0,41.817604431999996,-87.598015977,"(41.817604432, -87.598015977)",False,2016
2016-09-23 12:00:00,ASSAULT,SIMPLE,25.0,35.0,41.930648869,-87.719606993,"(41.930648869, -87.719606993)",False,2016
2016-12-25 11:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,8.0,18.0,41.736752558,-87.71757644600001,"(41.736752558, -87.717576446)",False,2016
2016-10-26 11:25:00,ASSAULT,SIMPLE,9.0,20.0,41.805844958,-87.664894211,"(41.805844958, -87.664894211)",True,2016
2016-10-18 22:15:00,THEFT,$500 AND UNDER,8.0,23.0,41.796136007,-87.72937081200001,"(41.796136007, -87.729370812)",False,2016
2016-06-07 15:50:00,CRIMINAL TRESPASS,TO RESIDENCE,11.0,37.0,41.896081654,-87.729800093,"(41.896081654, -87.729800093)",False,2016
2016-10-29 00:01:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,19.0,47.0,41.953411521,-87.688448935,"(41.953411521, -87.688448935)",False,2016
2016-07-19 12:15:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,11.0,28.0,41.877292768000004,-87.709439783,"(41.877292768, -87.709439783)",True,2016
2016-11-28 20:30:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,8.0,23.0,41.793430666,-87.79283417200001,"(41.793430666, -87.792834172)",False,2016
2016-04-14 13:10:00,THEFT,RETAIL THEFT,8.0,13.0,41.754592961,-87.74152853700001,"(41.754592961, -87.741528537)",True,2016
2016-12-23 13:00:00,BATTERY,SIMPLE,4.0,10.0,41.665814864,-87.55885388200001,"(41.665814864, -87.558853882)",False,2016
2016-12-07 15:30:00,THEFT,FROM BUILDING,25.0,30.0,41.932403264,-87.72699548899999,"(41.932403264, -87.726995489)",False,2016
2016-07-19 08:15:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,18.0,43.0,41.920629653,-87.63641506,"(41.920629653, -87.63641506)",False,2016
2016-07-04 03:00:00,CRIMINAL DAMAGE,TO VEHICLE,10.0,24.0,41.858236091,-87.720031886,"(41.858236091, -87.720031886)",False,2016
2016-08-01 11:57:00,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,7.0,15.0,41.778542117,-87.67632334299999,"(41.778542117, -87.676323343)",False,2016
2016-01-06 15:00:00,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,6.0,21.0,41.748178025,-87.64153020200001,"(41.748178025, -87.641530202)",False,2016
2016-06-06 17:35:00,ASSAULT,SIMPLE,1.0,42.0,41.887154215,-87.624545946,"(41.887154215, -87.624545946)",False,2016
2016-03-13 12:05:00,CRIMINAL TRESPASS,TO LAND,11.0,24.0,41.874850606,-87.735272577,"(41.874850606, -87.735272577)",True,2016
2016-01-28 08:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,3.0,5.0,41.763948563,-87.593369017,"(41.763948563, -87.593369017)",False,2016
